,Unnamed: 0,address,city,in_stable,latitude,longitude,name,state,uuid,zip,status
1723,1723,1401 E 3rd St,Los Angeles,1.0,,,Senovv A,CA,d4b1b1e5-190c-4d9f-9c82-4e73b3885b38,90033.0,stable
1724,1724,9300 Flair Dr,El Monte,0.0,,,Multi-Investment Associates III,CA,dc5e9001-708b-4a80-b0bc-1be4a5e7acc5,91731.0,edge
1725,1725,2955 Redondo Ave,Long Beach,1.0,,,Orion Environmental,CA,e2c58b1b-2385-46aa-b232-617763877a75,90806.0,stable
1726,1726,12970 Bradley Ave,Sylmar,1.0,,,Llamas Plastics,CA,06c14c29-6c4e-4863-b621-4518cde4b8a1,91342.0,stable
1727,1727,19618 S Susana Rd,Compton,1.0,,,ASAP Heavy Equipment Rental,CA,62424006-73b4-4dc3-908f-8bdcd06c944e,90221.0,stable
1728,1728,12901 Cerise Ave,Hawthorne,1.0,,,Marina Graphic Center,CA,6f06227d-552a-4c50-a90e-c441653436e0,90250.0,stable
1729,1729,2029 Border Ave,Torrance,1.0,,,Medready,CA,79460322-d779-478f-8a3c-ab6eabbadad4,90501.0,stable
1730,1730,3300 W 109th St,Inglewood,1.0,,,Vader Air Conditioning & Heating,CA,7a29d800-1e18-012f-0643-0030487f54d8,90303.0,stable
1731,1731,355A Pershing Dr,Playa Del Rey,1.0,,,Marquis Events,CA,922c1537-0b6e-472f-ad6e-0990c3424336,90293.0,stable
1732,1732,11035 Downey Ave,Downey,1.0,,,Downey Music Center,CA,a23e9e87-de70-4e2c-9b5e-35c28b294b6b,90241.0,stable
1733,1733,5777 W Century Blvd,Los Angeles,0.0,,,Iscomp Systems,CA,a593d67d-7ca8-4cc9-9dd0-3fcffca923af,90045.0,edge
1734,1734,13250 Florence Ave,Santa Fe Springs,1.0,,,Gingerich Construction,CA,c0f4ade5-174d-46df-98d5-11c870b7571e,90670.0,stable
1735,1735,15717 Downey Ave,Paramount,1.0,,,Rite Aid,CA,fb9f1821-c740-489e-bf3f-efbe2393eea1,90723.0,stable
1736,1736,44224 Raven Ln,Lancaster,1.0,,,Photonics Service Group,CA,132fcc4d-5e17-4888-9ac5-99f4ea80b5ad,93536.0,stable
1737,1737,12705 Daphne Ave,Hawthorne,1.0,,,Warmelin Precision,CA,1f9cd942-3fef-46f8-bfd8-00f3f8f187c8,90250.0,stable
1738,1738,3535 Lomita Blvd,Torrance,1.0,,,Cadence Leasing,CA,543bf395-2989-470e-a4a0-5a9669f633b3,90505.0,stable
1739,1739,3535 Lomita Blvd,Torrance,1.0,,,Cadence Leasing,CA,543bf395-2989-470e-a4a0-5a9669f633b3,90505.0,stable
1740,1740,2517 W Rosecrans Ave,Los Angeles,1.0,,,Ctsi Logistics,CA,5a2c6759-02d9-4a57-ad26-4aff056315f9,90059.0,stable
1741,1741,1046 Monument St,Pacific Palisades,1.0,,,Air Weather & Sea Conditions,CA,92c0732e-9747-434a-a155-a15ae91412a9,90272.0,stable
1742,1742,3415 S Sepulveda Blvd,Los Angeles,1.0,,,Cuadra Associates,CA,9c39642b-4978-4d8d-9907-e32943e495eb,90034.0,stable
1743,1743,633 N Barranca Ave,Covina,1.0,,,Los Angeles Engineering,CA,a2df4aa4-d773-4fe8-a96b-f5918355c3b0,91723.0,stable
1744,1744,100 W Broadway,Long Beach,1.0,,,Coast To Coast Conferences & Events,CA,dbc3abd7-b34f-4785-80b0-804aafc1b2a5,90802.0,stable
1745,1745,8216 Lankershim Blvd,North Hollywood,1.0,,,Ceteramarketing,CA,ec483bb9-6188-4085-bbf8-2366e827eeb3,91605.0,stable
1746,1746,15191 Bledsoe St,Sylmar,1.0,,,Johanson Dielectrics,CA,04f37e6a-566b-4432-be6e-55a844e30829,91342.0,stable
1747,1747,20620 Leapwood Ave,Carson,0.0,,,E.J.wallace Enterprises,CA,0a81ac0e-64fb-4f54-9247-0323826cce8e,90746.0,edge
1748,1748,272 S Los Robles Ave,Pasadena,1.0,,,Intuitive Solutions,CA,0ad837e6-056e-4e47-baa0-146e140a9a69,91101.0,stable
1749,1749,10018 Santa Fe Springs Rd,Santa Fe Springs,1.0,,,Atlantic Representation,CA,16e4b972-3f6f-469c-bab9-b6b064bbf2ef,90670.0,stable
1750,1750,3701 Industry Ave,Lakewood,1.0,,,Custom Aircraft Interiors,CA,1cef6cce-b53d-4f9d-a758-4732228ba1ed,90712.0,stable
1751,1751,10557 Jefferson Blvd,Culver City,1.0,,,Xsens North America Inc.,CA,2c41d594-daf3-43ad-b4eb-22bcbfecd90f,90232.0,stable
1752,1752,882 N Fair Oaks Ave,Pasadena,1.0,,,Cgm Engineering,CA,496e4a6d-6a0c-4e7a-8c11-56727adba0eb,91103.0,stable
1753,1753,14736 Keswick St,Van Nuys,1.0,,,I & E Cabinets,CA,62a9b2fc-fcbf-4867-8808-96463c0d9807,91405.0,stable
1754,1754,1324 W 135th St,Gardena,1.0,,,Bob Lewis Manufacturing,CA,6a0968e6-fd8c-45a8-8126-72d51867ce50,90247.0,stable
1755,1755,4000 Long Beach Blvd,Long Beach,1.0,,,Peoplesolutions Healthcare Staffing,CA,8a4ea131-8d75-4d88-ac4b-7c3bdd21ff86,90807.0,stable
1756,1756,13020 Dickens St,Studio City,0.0,,,Dataversity Education,CA,a275cc94-3267-411f-b4a8-0a701da6741e,91604.0,edge
1757,1757,801 S Garfield Ave,Alhambra,1.0,,,Helath Claims Services,CA,de3b7598-6d2f-409a-8cdf-4ad6e5aef66e,91801.0,stable
1758,1758,13771 Gramercy Pl,Gardena,1.0,,,American Bounty,CA,ea9eb011-f67e-4595-bad6-65dd876b61cc,90249.0,stable
1759,1759,15313 McRae Ave,Norwalk,1.0,,,LRJ Construction,CA,ff37644f-05f0-4d04-bfec-a9ad136b2e42,90650.0,stable
1760,1760,2807 Metropolitan Pl,Pomona,1.0,,,General Nucleonics,CA,06bd8a9e-9ab7-43d7-8f11-20c200a4933c,91767.0,stable
1761,1761,20480 Business Pkwy,Walnut,1.0,,,Servers Direct,CA,088ff44c-74dd-4d8c-ba71-bf234ac4e190,91789.0,stable
1762,1762,12165 Branford St,Sun Valley,1.0,,,Atc Flight Simulator Co.,CA,341f840e-89f9-4d27-af00-f460859e70b0,91352.0,stable
1763,1763,2808 Supply Ave,Commerce,1.0,,,All Enterprises,CA,55f64ea5-7d9c-42d7-bc19-e287a5570f83,90040.0,stable
1764,1764,3050 N California St,Burbank,1.0,,,Calif Insulated Wire & Cable,CA,83c5c9c9-4846-4d15-b599-b890c31e902c,91504.0,stable
1765,1765,432 N Kenwood St,Glendale,1.0,,,Medical Physics Support Service,CA,96a71e7b-76b0-468a-be66-a66fdff42c6f,91206.0,stable
1766,1766,1907 W Burbank Blvd,Burbank,1.0,,,Vtr Service Center,CA,990532cd-56d4-49d6-b987-a7c3b11542dd,91506.0,stable
1767,1767,4101 Long Beach Blvd,Long Beach,1.0,,,Amergent Techs,CA,9e2e374c-d9c8-4dcf-bdec-8b652251acf3,90807.0,stable
1768,1768,4817 W Avenue N,Quartz Hill,0.0,,,B A Yates Trucking,CA,abafb8af-0176-4a0e-90b9-d71bdea9cb64,93536.0,edge
1769,1769,22011 Ventura Blvd,Woodland Hills,1.0,,,Zobrist Consult,CA,c3f01ef4-da76-437d-a443-f03c6a17445e,91364.0,stable
1770,1770,20934 Roscoe Blvd,Canoga Park,0.0,,,Sam Ash California Megastores,CA,ee06996c-5942-4156-8f5c-87c81b603cd3,91304.0,edge
1771,1771,30497 Canwood St,Agoura Hills,0.0,,,Infospectrum,CA,f445a8dd-d393-44f1-ad50-54af8d6e6a6e,91301.0,edge
1772,1772,9851 Owensmouth Ave,Chatsworth,1.0,,,Aleratec,CA,03e57a53-15e0-4f3e-b931-c95a4c5882f5,91311.0,stable
1773,1773,3415 Vicker Way,Palmdale,1.0,,,Willco,CA,05f8710c-4c1d-40b8-840a-1c366c03f365,93551.0,stable
1774,1774,4831 Passons Blvd,Pico Rivera,1.0,,,JJJ Floor Covering,CA,06c5aa2f-1a32-44e9-967c-d1cb30a75df8,90660.0,stable
1775,1775,300 N Lake Ave,Pasadena,1.0,,,Summit Consulting & Engineering,CA,2059e33c-6feb-41e1-9aa4-b84db829b8f0,91101.0,stable
1776,1776,726 E Anaheim St,Wilmington,1.0,,,American Soccer,CA,261eb59a-d493-44aa-b477-ca969d0a8782,90744.0,stable
1777,1777,12748 Florence Ave,Santa Fe Springs,1.0,,,Pacific Coast Bolt,CA,27edae73-d4b5-4a39-8f1b-cd888a6562e5,90670.0,stable
1778,1778,4645 Halbrent Ave,Sherman Oaks,1.0,,,Professional Team Building,CA,30c8842e-d010-4a84-a532-be6603482565,91403.0,stable
1779,1779,,Los Angeles,1.0,34.07076613812258,-118.4443581336258,"University of California, Los Angeles",CA,613881aa-9d4c-46e5-8042-62191b4451c4,90095.0,stable
1780,1780,357 Van Ness Way,Torrance,1.0,,,J C Chang & Associates,CA,73e27397-3d03-482e-94ae-9bf86c29bcce,90501.0,stable
1781,1781,4821 Sepulveda Blvd,Los Angeles,1.0,,,Barcode Label Consultants,CA,be6102a5-7c07-4319-81f5-8dfffa433fb4,90230.0,stable
1782,1782,2420 N Alameda St,Compton,1.0,,,Magnesium Alloy Products Co.,CA,bf6e133b-a3cb-4180-98dc-81a8b2eef974,90222.0,stable
1783,1783,1380 E 6th St,Los Angeles,1.0,,,Southwestern Bag Co.,CA,e444acce-dc4a-446d-82f1-016acd18f3f8,90021.0,stable
1784,1784,20554 Roscoe Blvd,Winnetka,1.0,,,Sela Healthcare,CA,18a7acd7-83ee-4137-b227-9dc26e5e4d2f,91306.0,stable
1785,1785,7360 Laurel Canyon Blvd,North Hollywood,1.0,,,United Aeronautical,CA,1bef6902-ae1f-48b1-b2c0-2fee65f5007a,91605.0,stable
1786,1786,29083 the Old Rd,Valencia,1.0,,,Gruber Systems,CA,2636365b-ccfd-4514-9cf7-4cf69baf842b,91355.0,stable
1787,1787,5555 Valley Blvd,Los Angeles,1.0,,,Grifols Biologicals,CA,2b760510-0355-012f-b33e-003048cacd48,90032.0,stable
1788,1788,1880 Freeman Ave,Signal Hill,0.0,,,Confidence Interval,CA,338d932c-5afd-40e9-ab3b-29c7e9fbcbe2,90755.0,edge
1789,1789,15939 Phoenix Dr,City Of Industry,1.0,,,Carrara Marble Company of America,CA,3a324468-7f6b-4d00-8cbb-606d57752912,91745.0,stable
1790,1790,11480 South St,Cerritos,1.0,,,International Travel Center,CA,733b5a68-a5fe-4301-81b4-514f9d317213,90703.0,stable
1791,1791,7051 Eton Ave,Canoga Park,0.0,,,Optron Scientific Company,CA,80c90f21-2cbd-4aeb-b7d9-6f8b2fe85aa9,91303.0,edge
1792,1792,1945 Landa St,Los Angeles,0.0,,,Stephanie Penn,CA,83ebd60c-ef61-49b0-b586-9b5c8db72975,90039.0,edge
1793,1793,211 S Alta Vista Blvd,Los Angeles,0.0,,,Samc Healthcare Solutions,CA,a189232d-4a6e-4d4e-90c6-655b67af64cf,90036.0,edge
1794,1794,270 S Flower St,Burbank,1.0,,,Key Code Media,CA,c5b9d951-9ffa-4146-a7de-b7ab7527e260,91502.0,stable
1795,1795,9412 Bolton Rd,Los Angeles,0.0,,,Blue Plate Films,CA,0cd2e702-0d55-4e8f-aa6c-03be7ee5a791,90034.0,edge
1796,1796,1828 Evergreen St,Duarte,1.0,,,Ingels Engineering,CA,1ce44a21-c769-4ac9-81f2-158ec9551443,91010.0,stable
1797,1797,11905 Regentview Ave,Downey,1.0,,,Blaseco,CA,868c845e-79ce-42dc-b3fa-cfd4b7052650,90241.0,stable
1798,1798,555 W Victoria St,Compton,1.0,,,Discount Two-Way Radio,CA,88a89e02-d708-485c-b5cd-9c983d277321,90220.0,stable
1799,1799,16352 Barneston St,Granada Hills,1.0,,,Piana Construction & Painting,CA,a41f0d94-bff3-4674-8cf0-12d3f14e1ad5,91344.0,stable
1800,1800,6465 W Sunset Blvd,Los Angeles,1.0,,,Studio Instrument Rentals,CA,a532da96-113e-4867-aa93-892e5361e63b,90028.0,stable
1801,1801,1550 E Slauson Ave,Los Angeles,0.0,,,Micro Surface Engr,CA,b4061188-64fb-43cd-bf54-b652316d616c,90011.0,edge
1802,1802,16400 Ventura Blvd,Encino,1.0,,,Mark V Systems Limited,CA,bdaebb4f-37c4-4ad3-a4fc-be90f0ac9e27,91436.0,stable
1803,1803,2531 W 237th St,Torrance,1.0,,,American Permalight,CA,031f37eb-3ce4-40b5-b9d1-b0594a18dd25,90505.0,stable
1804,1804,135 W 155th St,Gardena,1.0,,,McWil Sports Surfaces,CA,1a092108-a239-4e8c-9a4b-6c637987ff7b,90248.0,stable
1805,1805,2641 Cudahy St,Huntington Park,0.0,,,De La Torre Alfredo Construction Service,CA,205bde5b-8500-4a84-8085-f16b77d68d02,90255.0,edge
1806,1806,4000 Palos Verdes Dr N,Rolling Hills Estates,0.0,,,ABC Equipment Rental,CA,5559df9e-9b71-482d-bcc9-a5e01deb5993,90274.0,edge
1807,1807,20630 Nordhoff St,Chatsworth,1.0,,,O & S Precision,CA,55c6f352-9d8b-461f-93a7-522a5452cacb,91311.0,stable
1808,1808,5330 Derry Ave,Agoura Hills,1.0,,,Extraction Systems International,CA,6923be10-6304-40a1-812a-9f948b2238e3,91301.0,stable
1809,1809,20815 Higgins Ct,Torrance,1.0,,,Creative Pathways,CA,6c330165-e710-4a60-9d7f-54304e7111d1,90501.0,stable
1810,1810,11347 Vanowen St,Los Angeles,1.0,,,Arnold A. Semler,CA,74893d66-8002-4efe-8a06-5668ed5aedbc,91605.0,stable
1811,1811,13148 Saticoy St,North Hollywood,1.0,,,Avitan,CA,988f22b9-9e44-4dc3-8b74-40be6fecdacf,91605.0,stable
1812,1812,4368 Beulah Dr,La Canada Flintridge,1.0,,,Martin G Brodwin,CA,f7c810a9-5b28-4c6d-badf-2156fa15366a,91011.0,stable
1813,1813,26380 Ferry Ct,Santa Clarita,1.0,,,H2W Technologies,CA,fbeb42e2-22bf-4565-ae4f-fc6a1763627b,91350.0,stable
1814,1814,100 W Broadway,Long Beach,1.0,,,S Groner Assoc,CA,02875fcb-5417-49f4-803e-ff869b89decb,90802.0,stable
1815,1815,1365 Justin Ave,Glendale,1.0,,,Kitchen Cabinets & More,CA,06fdf9dd-c1e1-459f-85a1-8cadb1baecc9,91201.0,stable
1816,1816,5933 W Century Blvd,Los Angeles,1.0,33.94611044579115,-118.3881989073135,Jenkins Gales & Martinez,CA,1b622473-0032-4388-8d9c-8d5e639f18e9,90045.0,stable
1817,1817,4245 Irving Pl,Culver City,1.0,,,Chelette Enterprises,CA,212b2ea2-774d-4e3f-9a97-1d72eb257bfa,90232.0,stable
1818,1818,6131 Maywood Ave,Huntington Park,1.0,,,Valco Planer Works,CA,2e559640-839a-4096-840a-812dfea4c1bf,90255.0,stable
1819,1819,6720 Bright Ave,Whittier,1.0,,,Global IT Web Design,CA,3a0aa3d7-aec4-4137-9ed0-458d80ec57ab,90601.0,stable
1820,1820,15717 Colorado Ave,Paramount,1.0,,,Air Frame Forming,CA,3c08d8ef-cd03-4ff4-8084-8de3c920efa3,90723.0,stable
1821,1821,203 W Artesia Blvd,Compton,1.0,,,76 Gas Station,CA,61a94ab5-f3d0-4d4c-aa43-10957354400d,90220.0,stable
1822,1822,1433 Griffith Ave,Los Angeles,0.0,,,Neman Real Estate Investments,CA,6688f633-9ec4-425b-b8c3-04f04cd9048e,90021.0,edge
1823,1823,16921 Parthenia St,Northridge,1.0,,,Glendale Electronics,CA,801c8dc4-2679-48ca-ad5c-2ae9a6be7077,91343.0,stable
1824,1824,5950 Alcoa Ave,Vernon,1.0,,,AmeriPride,CA,89580f7a-eda7-4c83-8c4c-770a58791c49,90058.0,stable
1825,1825,11156 S Main St,Los Angeles,1.0,,,Harry H Joh Construction,CA,9b9769a9-a93f-4fce-b2c6-ff5e6e97f8ab,90061.0,stable
1826,1826,11404 Camaloa Ave,Sylmar,1.0,,,Integrated Concurrent Systems Associates,CA,eb4ac6bd-5daa-48a3-b122-40451fe42296,91342.0,stable
1827,1827,357 N Oak St,Inglewood,0.0,,,Pigment & Hue,CA,f742571e-293d-4fe0-9dba-d1d9521b422d,90302.0,edge
1828,1828,14310 Gannet St,La Mirada,1.0,,,Rdm Industries Inc.,CA,fd3dd24b-a66e-4adb-b3b1-f382c3eae516,90638.0,stable
1829,1829,3294 E Willow St,Signal Hill,1.0,,,Nickluke Products,CA,0c4c2bdd-3a7f-4f77-bd51-3dc5193b7e34,90755.0,stable
1830,1830,2565 W 237th St,Torrance,1.0,,,Aeroworx,CA,1056a83d-c864-47d5-b76d-dcafafc0e0ed,90505.0,stable
1831,1831,20695 S Western Ave,Torrance,0.0,,,Second Opinion Software,CA,8e732f62-c68f-4a24-8750-26b9160d38b4,90501.0,edge
1832,1832,10525 Washington Blvd,Culver City,1.0,,,Globecast North America,CA,94596893-b07a-4cd5-8947-2e9a2fed3f8c,90232.0,stable
1833,1833,1820 E 1st St,Los Angeles,1.0,,,House of Trophies & Awards,CA,978002a0-32c4-453a-8c03-9d4aeafde42b,90033.0,stable
1834,1834,319 W 6th St,Los Angeles,1.0,,,Adfa,CA,c880453e-3233-47b0-8176-00bd30ed9e62,90014.0,stable
1835,1835,13 Cresta Verde Dr,Rolling Hills Estates,1.0,,,Covington & Assoc,CA,d4296617-d0d8-4023-96af-afa354002ef7,90274.0,stable
1836,1836,1112 Montana Ave,Santa Monica,0.0,,,Clip and Still Plus,CA,ef80e334-050b-428f-97e3-f5d7ffc50283,90403.0,edge
1837,1837,314 E Hillcrest Blvd,Inglewood,1.0,,,A 1 Medical Equipment & Supply,CA,f9e27d32-e3a2-43ec-a7d7-cf668c361490,90301.0,stable
1838,1838,2122 S Sepulveda Blvd,Los Angeles,0.0,,,Crown Coachworks,CA,1b77a673-f175-403d-bb10-469e5a6b32a9,90025.0,edge
1839,1839,8057 Beverly Blvd,Los Angeles,1.0,,,Inhance Digital,CA,20612c49-a33d-44f1-8898-1ba5e298470e,90048.0,stable
1840,1840,19333 Kittridge St,Reseda,1.0,,,Media Image Public Relations,CA,3c8190cf-9e65-4623-a075-1eb3966bf100,91335.0,stable
1841,1841,6201 Hollywood Blvd,Los Angeles,0.0,,,Rapid Window Tinting,CA,56c231e3-98c6-4b6a-8fc1-38698b0f6603,90028.0,edge
1842,1842,17000 Valley View Ave,La Mirada,1.0,,,Regal Piedmont Plastics,CA,63293433-1227-45db-8678-794d030f2d43,90638.0,stable
1843,1843,811 Wilshire Blvd,Los Angeles,1.0,,,Ace Attorney Service,CA,6ab361e6-ce3e-42b1-a2a4-f20f1dded0d8,90017.0,stable
1844,1844,501 Esplanade,Redondo Beach,1.0,,,Brother Bru Bru's,CA,7c7eb90e-5d58-4a00-8528-bcd6b3db47ed,90277.0,stable
1845,1845,2100 E Grand Ave,El Segundo,0.0,,,Artissimo Designs,CA,c772cda4-5d1a-4a89-80e4-bee240053bca,90245.0,edge
1846,1846,30 N Raymond Ave,Pasadena,0.0,,,Jada Systems,CA,cf4c5bf8-e590-44b4-9f3b-e5f70400140f,91103.0,edge
1847,1847,6475 E Pacific Coast Hwy,Long Beach,1.0,,,Pacific Transway Corporation,CA,d00c6449-da1a-4c2e-ad01-2a8ad0b95fdc,90803.0,stable
1848,1848,42328 10th St W,Lancaster,1.0,,,Lancaster Alloys Co.,CA,df7ec454-7c1d-4d8f-a533-1cb8038f8f90,93534.0,stable
1849,1849,15707 Rixford Ave,Lawndale,0.0,,,Medtrica Solutions,CA,f1889513-69e1-4487-8b6d-606c20493dd1,90260.0,edge
1850,1850,7334 Topanga Canyon Blvd,Canoga Park,1.0,,,Treasure Transportation,CA,01a365bc-7ea4-4819-9c9c-ce85e5718b77,91303.0,stable
1851,1851,1736 Standard Ave,Glendale,1.0,,,Saxton Industrial,CA,04cf6a14-a915-46b7-ad6c-f09b8987dab5,91201.0,stable
1852,1852,5855 Topanga Canyon Blvd,Woodland Hills,1.0,,,Creative Travel Planners,CA,05125221-fe1a-4ed8-a866-32a4d1072e62,91367.0,stable
1853,1853,10655 Tujunga Canyon Blvd,Tujunga,1.0,,,Mountain View Estates,CA,2864ccd7-4fb4-4e6f-9329-e181a77686c1,91042.0,stable
1854,1854,8652 Otis St,South Gate,1.0,,,General Veneer Manufacturing Co.,CA,6a965498-d160-4114-952e-2251724cf628,90280.0,stable
1855,1855,2540 Fulton Rd,Pomona,1.0,,,Sernas Relocation Systems,CA,85463b10-ec9e-48cb-be0e-3c08f1ad3eb8,91767.0,stable
1856,1856,61 W Mountain St,Pasadena,0.0,,,Pac Lift and Equipment Co Inc.,CA,05aa3e54-8596-4c84-9083-396d72415f0e,91103.0,edge
1857,1857,1647 Truman St,San Fernando,1.0,,,J & M Products,CA,0ed93601-4b31-4946-9e27-1113810cdc4a,91340.0,stable
1858,1858,2550 N Hollywood Way,Burbank,1.0,,,MIS Sciences,CA,151b9f06-c018-40c9-b123-d92a0290aaca,91505.0,stable
1859,1859,23901 Road,Calabasas,0.0,,,1099 Professional Inc.,CA,2db41638-b051-4db1-8239-e516015edf26,91302.0,edge
1860,1860,1000 S Hope St,Los Angeles,0.0,,,Aesa,CA,37d96485-c2ef-401c-99de-2cbe49b2a030,90015.0,edge
1861,1861,23150 Kashiwa Ct,Torrance,1.0,,,Roberts Research Lab,CA,39aaf341-85a9-4f61-9744-5bc0e9bc0562,90505.0,stable
1862,1862,5701 Smithway St,Commerce,1.0,,,Mgm Transformer,CA,3a8ba298-cba7-4d87-858d-ce5aebf932d9,90040.0,stable
1863,1863,2628 West Blvd,Los Angeles,0.0,,,"Preservation Properties I, LP",CA,49ba76a9-6d1d-4389-8f9e-f109db306e1c,90016.0,edge
1864,1864,750 S Spaulding Ave,Los Angeles,1.0,,,Silvia J Levingston,CA,5df0cbdb-3b8c-439f-baa5-ab4ddd4c0e67,90036.0,stable
1865,1865,811 N Catalina Ave,Redondo Beach,1.0,,,Redondo Optics,CA,7b61f8fd-b29b-4570-896d-b0109d75905a,90277.0,stable
1866,1866,9723 Glenoaks Blvd,Sun Valley,1.0,,,Los Angeles Pumping Co.,CA,cfc99cca-4e7a-4a07-87cf-293a6eb22812,91352.0,stable
1867,1867,1434 E 33rd St,Signal Hill,1.0,,,Unlimited Environmental,CA,d4dd9ecd-5158-40e7-a826-3ef187a6c02d,90755.0,stable
1868,1868,13181 Crossroads Pkwy N,City Of Industry,1.0,,,Society Of Hispanic Pro Engrs,CA,ee510710-732b-4b04-a651-881b3d9e49fb,91746.0,stable
1869,1869,3021 Rowena Ave,Los Angeles,1.0,,,Electro Construction,CA,085a28e3-39d1-4953-b99c-ce1fffba649f,90039.0,stable
1870,1870,19025 Parthenia St,Northridge,1.0,,,Executive-Suite Services,CA,19e30f08-a501-42f0-bf13-254ea34b7a2c,91324.0,stable
1871,1871,610 N Santa Anita Ave,Arcadia,1.0,,,Crown City Orthopedic,CA,352d4a17-6f80-4e65-bb49-18a5d120b543,91006.0,stable
1872,1872,13932 Saticoy St,Van Nuys,1.0,,,Riggins Engineering,CA,4f3bba99-2369-4a4a-9d89-ff69277a8343,91402.0,stable
1873,1873,1545 N Verdugo Rd,Glendale,1.0,,,Trionic USA Inc.,CA,6302b54f-a52a-49f3-ae1b-429040efd2d5,91208.0,stable
1874,1874,1000 E Victoria St,Carson,1.0,,,CSU Dominguez Hills University Library,CA,833c8168-c359-44f9-a963-1f69f2f86311,90747.0,stable
1875,1875,16725 E Johnson Dr,City Of Industry,1.0,,,Bolt Products,CA,ec80a071-9604-479d-b04d-1a2ccb52dd89,91745.0,stable
1876,1876,2011 Zonal Ave,Los Angeles,1.0,,,Cancer Therapeutics Laboratory,CA,f7893f82-b2d6-4827-8015-9d1a07bb7c0c,90089.0,stable
1877,1877,515 S Figueroa St,Los Angeles,0.0,,,Manufactures Bank International,CA,094655c8-d6b2-41ad-9f36-113c951aa740,90071.0,edge
1878,1878,9036 Winnetka Ave,Northridge,1.0,,,Chemat Technology,CA,0ac1d719-67a9-4105-8f63-aa719b20dc37,91324.0,stable
1879,1879,595 E Colorado Blvd,Pasadena,1.0,,,Law Offices of Linda S Klibanow,CA,3e59c5fd-0a4a-454b-bb97-594622ae4b16,91101.0,stable
1880,1880,1411 W 190th St,Gardena,1.0,,,Globizz,CA,4003b58e-69ca-4a62-8dc3-b02dc18d12e9,90248.0,stable
1881,1881,3415 S Sepulveda Blvd,Los Angeles,1.0,,,Technology Service Corporation,CA,4f04ccae-9fe2-4a36-9f07-56cca409a348,90034.0,stable
1882,1882,5230 Las Virgenes Rd,Calabasas,1.0,,,Cedar Financial,CA,782fd624-fda2-4993-9c43-06df1fc6aeb0,91302.0,stable
1883,1883,6200 W Sunset Blvd,Los Angeles,1.0,,,Rapid Window Tinting,CA,874a10ca-9ca0-49de-b8a6-aef23d8fe77c,90028.0,stable
1884,1884,10250 Constellation Blvd,Los Angeles,1.0,,,Aren Investigations,CA,88e097b1-aec4-44c4-b541-1914875fccf7,90067.0,stable
1885,1885,18233 S Hoover St,Gardena,1.0,,,Viatron Systems,CA,92f06e64-0b2d-4ff3-97b5-c10eac19d85c,90248.0,stable
1886,1886,990 W 190th St,Torrance,1.0,,,VITAS Healthcare,CA,d7b47e07-1db7-42c6-b979-d0618164a33a,90502.0,stable
1887,1887,216 Toby Way,Pomona,1.0,,,Eagle Engineering & Development,CA,ed7bccb7-e497-42da-a59e-059103f96c44,91767.0,stable
1888,1888,6900 Canby Ave,Reseda,0.0,,,MediaClone,CA,f515252d-3d21-47de-a1a2-d9c8de486561,91335.0,edge
1889,1889,7353 Hinds Ave,North Hollywood,1.0,,,Wilshire Precision Products,CA,0e5e751c-8941-4f3e-99ac-1b4130c322cc,91605.0,stable
1890,1890,2811 N Lincoln St,Burbank,1.0,,,Gaugeone International,CA,2e475a40-afd1-4e1b-bd97-16af9e8a8131,91504.0,stable
1891,1891,6033 W Century Blvd,Los Angeles,0.0,,,RPost US,CA,5af98f47-c722-435e-8afb-e25a327e6cd3,90045.0,edge
1892,1892,15303 Ventura Blvd,Sherman Oaks,1.0,,,Spacetron Metal Billows Corporation,CA,5d7ceda7-460b-46f6-9d61-da37f0fe5b50,91403.0,stable
1893,1893,14876 Northview Ter,Hacienda Heights,0.0,,,Glover Family,CA,13224e2d-290f-4432-89fa-a95bbe781f5c,91745.0,edge
1894,1894,722 N Mariposa St,Burbank,1.0,,,Hot Rod Cameras,CA,1c85dda3-bb69-4c84-9e66-df56989005fc,91506.0,stable
1895,1895,492 Georgia Ct,Claremont,1.0,,,Rios Translations,CA,3f1a57ba-b462-4c03-b8f3-64529b08fd7f,91711.0,stable
1896,1896,6800 Owensmouth Ave,Canoga Park,0.0,,,Campaign Center,CA,73c61ba9-0b13-41b9-beb5-6404d9bbdc95,91303.0,edge
1897,1897,22323 Sherman Way,Canoga Park,1.0,,,Ferris Optical,CA,a03861aa-e90b-4d3d-adaa-9dedd8b3d020,91303.0,stable
1898,1898,351 Alma Real Dr,Los Angeles,1.0,,,Mobile Park Investment,CA,ae6ed6b8-d17c-429d-b63c-39039503bae6,90272.0,stable
1899,1899,20016 State Rd,Cerritos,1.0,,,Icon Safety Co.,CA,dbbc14db-de67-4eca-8ca3-73c34e1ce80b,90703.0,stable
1900,1900,350 N Glendale Ave,Glendale,1.0,,,Rough Edit,CA,f301aff6-e778-47db-a5da-4517cb30ce1e,91206.0,stable
1901,1901,561 E Bonita Ave,San Dimas,1.0,,,Deborah A Prouty,CA,02a5773e-d6b7-4b0e-9e9e-c75a8c6750de,91773.0,stable
1902,1902,210 Avenue I,Redondo Beach,1.0,,,Bluecrane,CA,143f504a-9197-42b0-b243-bf068d343600,90277.0,stable
